"LookupID","UserID","CampaignID","TimeOpened","TimeClickedLink","TimeSubmitted","TimeOpenedAttachement","TimeReportedSpam","Browser","OnMobile"
429,1000515,100001,2018-03-02 14:17:24,,,2018-03-02 14:20:00,,"Firefox",1
430,1000451,100001,2018-03-02 14:00:56,,,,,,0
431,1001885,100001,2018-03-02 13:06:11,,,,,,0
432,1000137,100001,2018-03-02 12:58:24,,,,,,0
433,1000987,100001,2018-03-02 13:51:19,,,,,,1
434,1001937,100001,2018-03-02 13:26:17,,,,,,1
435,1001222,100001,2018-03-02 12:15:57,,,,,,0
436,1001214,100001,2018-03-02 11:03:04,,,2018-03-02 11:04:04,,"Firefox",0
437,1000409,100001,,,,,,,1
438,1000197,100001,2018-03-02 12:26:57,,,,,,0
439,1001413,100001,2018-03-02 11:57:25,,,,,,1
440,1001351,100001,2018-03-02 13:00:24,,,2018-03-02 13:02:06,,"Firefox",1
441,1000006,100001,,,,,,,1
442,1000118,100001,2018-03-02 12:29:11,,,,,,1
443,1001914,100001,2018-03-02 11:57:12,,,,2018-03-02 13:08:50,,0
444,1001005,100001,2018-03-02 12:58:37,,,,2018-03-02 13:04:56,,1
445,1001050,100001,2018-03-02 13:19:53,,,,,,0
446,1001941,100001,2018-03-02 13:18:34,,,2018-03-02 13:20:38,,"Firefox",0
447,1000394,100001,2018-03-02 12:11:55,,,,2018-03-02 15:41:44,,0
448,1000097,100001,2018-03-02 13:41:02,,,,,,0
449,1001140,100001,2018-03-02 14:10:52,,,,,,1
450,1001379,100001,2018-03-02 13:07:09,,,,,,0
451,1001429,100001,2018-03-02 11:15:16,,,,,,1
452,1000767,100001,2018-03-02 13:07:22,,,,,,1
453,1001765,100001,2018-03-02 11:30:42,,,,,,0
454,1001318,100001,2018-03-02 10:01:40,,,,,,0
455,1000350,100001,2018-03-02 15:15:11,,,,,,1
456,1001843,100001,2018-03-02 12:27:24,,,,,,1
457,1001884,100001,2018-03-02 12:13:53,,,,2018-03-02 14:16:58,,0
458,1000377,100001,2018-03-02 10:56:14,,,,,,1
459,1001295,100001,2018-03-02 13:07:35,,,,,,1
460,1000895,100001,2018-03-02 12:13:58,,,,,,1
461,1001556,100001,2018-03-02 13:03:28,,,,,,1
462,1000273,100001,2018-03-02 12:35:56,,,2018-03-02 12:38:10,,"Chrome",1
463,1001156,100001,2018-03-02 12:59:43,,,,2018-03-02 14:39:30,,1
464,1000257,100001,2018-03-02 12:22:43,,,,,,1
465,1000076,100001,2018-03-02 14:09:16,,,,2018-03-02 17:17:58,,0
466,1000148,100001,2018-03-02 15:17:43,,,,,,1
467,1001749,100001,2018-03-02 15:39:26,,,,,,1
468,1001220,100001,,,,,,,1
469,1000189,100001,2018-03-02 12:28:55,,,,,,0
470,1000586,100001,2018-03-02 14:44:53,,,,,,0
471,1000093,100001,2018-03-02 12:10:12,,,,,,0
472,1001411,100001,2018-03-02 11:58:42,,,,,,1
473,1001860,100001,2018-03-02 13:52:04,,,,,,0
474,1001641,100001,2018-03-02 12:43:07,,,,,,1
475,1001146,100001,2018-03-02 11:19:36,,,,,,1
476,1001803,100001,2018-03-02 16:00:52,,,,,,1
477,1001086,100001,2018-03-02 11:35:52,,,,,,0
478,1001722,100001,2018-03-02 12:33:31,,,,2018-03-02 14:43:12,,1
479,1001053,100001,2018-03-02 11:23:08,,,,,,1
480,1000510,100001,2018-03-02 11:18:52,,,,2018-03-02 14:30:34,,1
481,1000447,100001,2018-03-02 14:21:49,,,,2018-03-02 18:48:14,,1
482,1000345,100001,2018-03-02 13:11:21,,,,2018-03-02 15:16:15,,0
483,1000333,100001,2018-03-02 13:10:03,,,2018-03-02 13:10:35,,"IE",1
484,1001740,100001,2018-03-02 13:27:10,,,,,,1
485,1000496,100001,2018-03-02 12:07:41,,,,,,0
486,1001753,100001,2018-03-02 11:32:23,,,,,,0
487,1001391,100001,2018-03-02 14:11:41,,,,,,1
488,1000435,100001,2018-03-02 13:27:29,,,,2018-03-02 16:52:10,,1
489,1001437,100001,2018-03-02 15:13:30,,,,,,1
490,1001477,100001,2018-03-02 13:17:53,,,,,,1
491,1000714,100001,2018-03-02 12:43:33,,,,,,0
492,1000788,100001,2018-03-02 13:22:34,,,,2018-03-02 14:57:55,,0
493,1001163,100001,2018-03-02 13:43:35,,,,,,1
494,1000990,100001,,,,,,,0
495,1000393,100001,2018-03-02 12:30:12,,,2018-03-02 12:32:01,,"Chrome",1
496,1001892,100001,2018-03-02 13:43:51,,,,,,1
497,1001441,100001,2018-03-02 12:33:30,,,,,,1
498,1001394,100001,2018-03-02 12:24:34,,,,,,1
499,1000992,100001,2018-03-02 14:49:06,,,,,,1
500,1001145,100001,2018-03-02 11:05:11,,,2018-03-02 11:07:00,,"Other",1
501,1001484,100001,2018-03-02 10:01:40,,,,,,0
502,1000479,100001,2018-03-02 11:01:53,,,,,,1
503,1001687,100001,2018-03-02 12:56:41,,,,,,1
504,1000693,100001,2018-03-02 14:07:53,,,,,,1
505,1000410,100001,2018-03-02 11:26:35,,,,,,0
506,1000177,100001,2018-03-02 13:30:22,,,,2018-03-02 13:32:02,,0
507,1001598,100001,2018-03-02 15:19:01,,,,,,1
508,1001198,100001,2018-03-02 14:37:55,,,,2018-03-02 16:42:23,,0
509,1001829,100001,2018-03-02 15:35:49,,,,2018-03-02 20:06:15,,0
510,1000948,100001,2018-03-02 12:36:04,,,,,,0
511,1001584,100001,2018-03-02 11:29:44,,,,,,0
512,1000676,100001,2018-03-02 12:29:20,,,,2018-03-02 14:00:42,,1
513,1001599,100001,2018-03-02 11:53:49,,,,,,0
514,1001372,100001,2018-03-02 12:13:49,,,,,,0
515,1001022,100001,2018-03-02 11:54:07,,,2018-03-02 11:55:17,,"Other",0
516,1001390,100001,2018-03-02 15:12:32,,,,,,1
517,1001402,100001,2018-03-02 13:19:57,,,,2018-03-02 17:22:46,,0
518,1000583,100001,2018-03-02 12:10:48,,,,,,1
519,1001412,100001,2018-03-02 12:24:06,,,,,,0
520,1001038,100001,2018-03-02 13:05:41,,,2018-03-02 13:07:30,,"Chrome",1
521,1001253,100001,2018-03-02 16:04:18,,,,,,1
522,1000218,100001,2018-03-02 13:36:10,,,2018-03-02 13:38:39,,"IE",1
523,1000841,100001,2018-03-02 11:59:12,,,,2018-03-02 14:56:38,,1
524,1001243,100001,,,,,,,1
525,1000181,100001,2018-03-02 12:40:21,,,,2018-03-02 15:17:09,,1
526,1000768,100001,,,,,,,1
527,1001759,100001,2018-03-02 13:23:56,,,,2018-03-02 18:30:28,,1
528,1001895,100001,2018-03-02 11:53:59,,,,2018-03-02 15:00:14,,0
529,1000040,100001,2018-03-02 13:05:33,,,,,,0
530,1001686,100001,2018-03-02 12:50:21,,,,,,0
531,1001008,100001,2018-03-02 12:58:59,,,,,,1
532,1001345,100001,2018-03-02 11:31:47,,,,,,1
533,1000918,100001,2018-03-02 13:05:42,,,,,,1
534,1000477,100001,2018-03-02 14:07:29,,,,2018-03-02 14:48:57,,0
535,1001770,100001,2018-03-02 11:28:32,,,,,,1
536,1001269,100001,2018-03-02 14:32:19,,,,,,0
537,1001003,100001,2018-03-02 11:42:23,,,,,,0
538,1001034,100001,2018-03-02 11:11:34,,,,,,1
539,1000323,100001,2018-03-02 12:29:35,,,,2018-03-02 14:59:55,,1
540,1001697,100001,2018-03-02 10:47:42,,,,,,1
541,1000317,100001,2018-03-02 13:07:14,,,,,,0
542,1000319,100001,2018-03-02 12:25:32,,,,,,0
543,1001568,100001,2018-03-02 13:37:20,,,,,,0
544,1000868,100001,2018-03-02 12:13:56,,,,,,0
545,1000187,100001,2018-03-02 10:23:54,,,,,,1
546,1001591,100001,2018-03-02 13:52:06,,,,2018-03-02 15:51:24,,1
547,1000167,100001,2018-03-02 13:11:37,,,,2018-03-02 14:44:40,,1
548,1001961,100001,2018-03-02 15:32:14,,,,,,1
549,1001096,100001,2018-03-02 10:01:40,,,,,,0
550,1001161,100001,2018-03-02 14:10:46,,,,,,1
551,1001560,100001,2018-03-02 13:40:49,,,,,,1
552,1000061,100001,2018-03-02 11:23:57,,,2018-03-02 11:25:20,,"Chrome",0
553,1000004,100001,2018-03-02 12:21:12,,,,,,1
554,1001407,100001,2018-03-02 12:55:39,,,,2018-03-02 16:29:16,,1
555,1000519,100001,2018-03-02 15:31:10,,,,,,0
556,1001674,100001,2018-03-02 11:54:18,,,,,,1
557,1000973,100001,2018-03-02 11:23:17,,,,,,0
558,1001954,100001,2018-03-02 16:41:20,,,,2018-03-02 19:06:59,,1
559,1000546,100001,2018-03-02 12:23:03,,,,,,0
560,1000539,100001,2018-03-02 12:03:44,,,,,,1
561,1000283,100001,2018-03-02 15:08:41,,,,,,0
562,1001921,100001,2018-03-02 12:36:06,,,,,,0
563,1000521,100001,2018-03-02 11:54:16,,,,,,1
564,1000884,100001,2018-03-02 13:46:47,,,,2018-03-02 16:01:51,,1
565,1000204,100001,2018-03-02 13:56:00,,,,,,1
566,1001788,100001,2018-03-02 15:52:42,,,,,,0
567,1001244,100001,2018-03-02 14:25:44,,,,,,0
568,1001344,100001,2018-03-02 10:01:40,,,,2018-03-02 10:03:20,,0
569,1000681,100001,2018-03-02 12:40:07,,,,,,0
570,1001376,100001,2018-03-02 12:13:46,,,,,,1
571,1001463,100001,2018-03-02 14:39:19,,,,2018-03-02 19:20:52,,0
572,1000988,100001,2018-03-02 11:16:06,,,,,,0
573,1001425,100001,2018-03-02 14:43:07,,,,,,1
574,1001618,100001,2018-03-02 10:53:35,,,,,,1
575,1001506,100001,2018-03-02 12:17:06,,,,,,1
576,1000112,100001,2018-03-02 11:23:51,,,,,,1
577,1001260,100001,2018-03-02 11:53:15,,,,,,1
578,1001744,100001,2018-03-02 13:25:07,,,,,,1
579,1000563,100001,2018-03-02 12:59:11,,,,2018-03-02 16:28:00,,0
580,1000287,100001,2018-03-02 13:11:24,,,,2018-03-02 16:47:16,,0
581,1000914,100001,2018-03-02 11:09:07,,,,,,1
582,1001211,100001,2018-03-02 13:18:13,,,,,,1
583,1000957,100001,2018-03-02 11:14:25,,,,,,0
584,1001732,100001,2018-03-02 13:44:23,,,2018-03-02 13:46:03,,"Chrome",0
585,1001153,100001,2018-03-02 11:52:24,,,,,,1
586,1000113,100001,2018-03-02 14:28:47,,,,,,0
587,1001841,100001,2018-03-02 13:37:01,,,,,,1
588,1001042,100001,2018-03-02 13:59:58,,,2018-03-02 14:01:06,,"Other",0
589,1000183,100001,2018-03-02 10:21:43,,,,,,0
590,1001089,100001,2018-03-02 14:47:06,,,,2018-03-02 18:31:37,,0
591,1000835,100001,2018-03-02 12:16:30,,,,,,1
592,1001195,100001,2018-03-02 12:19:04,,,2018-03-02 12:19:59,,"Other",1
593,1000154,100001,2018-03-02 15:07:04,,,,,,0
594,1001307,100001,2018-03-02 13:05:38,,,,,,0
595,1000573,100001,2018-03-02 11:30:58,,,,,,0
596,1000322,100001,2018-03-02 12:19:20,,,,,,1
597,1000956,100001,2018-03-02 11:40:03,,,,,,1
598,1000822,100001,2018-03-02 13:41:33,,,,2018-03-02 14:39:51,,0
599,1001507,100001,2018-03-02 12:08:13,,,,,,0
600,1001314,100001,2018-03-02 12:31:51,,,,,,1
601,1000857,100002,2018-03-22 18:15:15,,,,,,0
602,1001202,100002,2018-03-22 16:04:37,,,,,,1
603,1001766,100002,2018-03-22 13:29:56,,,,,,1
604,1000824,100002,2018-03-22 18:10:54,,,,,,0
605,1000955,100002,2018-03-22 14:51:36,,,,2018-03-22 17:32:50,,1
606,1000856,100002,2018-03-22 15:29:17,,2018-03-22 15:30:46,,,"Other",1
607,1000569,100002,2018-03-22 14:32:40,,,,,,0
608,1001419,100002,2018-03-22 14:08:12,,,,,,1
609,1001715,100002,2018-03-22 12:01:40,,,,2018-03-22 14:05:54,,0
610,1000850,100002,2018-03-22 13:12:24,,,,,,0
611,1001923,100002,2018-03-22 15:08:39,,2018-03-22 15:10:34,,,"Firefox",1
612,1000021,100002,2018-03-22 17:27:32,,,,,,0
613,1001263,100002,2018-03-22 14:59:02,,,,,,1
614,1000291,100002,,,,,,,0
615,1000061,100002,2018-03-22 15:01:12,,,,,,1
616,1001030,100002,2018-03-22 13:29:33,,,,,,1
617,1000628,100002,2018-03-22 17:02:14,,,,,,1
618,1001423,100002,2018-03-22 13:02:25,,,,,,1
619,1000529,100002,2018-03-22 15:06:04,,,,2018-03-22 18:03:04,,1
620,1001516,100002,2018-03-22 15:00:19,,,,2018-03-22 18:37:52,,1
621,1001568,100002,2018-03-22 17:27:51,,,,,,1
622,1000469,100002,2018-03-22 14:59:04,,,,2018-03-22 15:16:54,,0
623,1001034,100002,2018-03-22 15:26:39,,,,,,0
624,1001121,100002,2018-03-22 13:55:45,,,,,,0
625,1001700,100002,2018-03-22 13:25:45,,,,,,0
626,1001414,100002,2018-03-22 13:35:42,,,,,,1
627,1001617,100002,2018-03-22 13:41:08,,,,,,1
628,1000965,100002,2018-03-22 15:09:23,,,,,,1
629,1001243,100002,2018-03-22 13:32:56,,,,2018-03-22 16:35:56,,1
630,1000766,100002,2018-03-22 15:03:48,,2018-03-22 15:05:29,,,"IE",1
631,1001411,100002,2018-03-22 14:38:17,,,,2018-03-22 17:58:43,,0
632,1000994,100002,2018-03-22 14:35:22,,,,,,1
633,1001863,100002,2018-03-22 14:32:52,,,,,,1
634,1001918,100002,2018-03-22 14:53:43,,,,2018-03-22 19:24:17,,0
635,1000240,100002,2018-03-22 13:24:30,,,,,,1
636,1001087,100002,2018-03-22 15:17:19,,,,,,0
637,1000645,100002,2018-03-22 12:01:40,,,,,,1
638,1000294,100002,,,,,,,0
639,1000466,100002,2018-03-22 14:51:24,,,,,,0
640,1000618,100002,2018-03-22 13:29:29,,,,,,1
641,1001788,100002,2018-03-22 16:01:11,,,,,,1
642,1000568,100002,2018-03-22 15:08:08,,,,,,1
643,1000779,100002,2018-03-22 12:31:42,,,,2018-03-22 16:33:03,,1
644,1001585,100002,2018-03-22 14:06:51,,2018-03-22 14:09:03,,,"Chrome",1
645,1001897,100002,2018-03-22 18:05:13,,,,,,1
646,1001920,100002,2018-03-22 15:03:27,,,,2018-03-22 17:54:54,,1
647,1001417,100002,2018-03-22 16:06:15,,,,,,1
648,1000252,100002,2018-03-22 15:04:00,,,,,,1
649,1000937,100002,2018-03-22 15:15:52,,,,2018-03-22 18:38:12,,1
650,1000128,100002,2018-03-22 12:01:40,,,,2018-03-22 14:12:59,,1
651,1001692,100002,2018-03-22 15:13:22,,,,,,1
652,1000831,100002,2018-03-22 14:41:58,,,,,,1
653,1000821,100002,2018-03-22 13:13:56,,,,2018-03-22 17:19:45,,1
654,1000220,100002,2018-03-22 13:40:55,,,,,,1
655,1000254,100002,2018-03-22 16:51:12,,,,,,0
656,1000885,100002,2018-03-22 14:16:12,,2018-03-22 14:18:00,,,"Firefox",1
657,1001545,100002,2018-03-22 13:49:48,,,,,,1
658,1000812,100002,2018-03-22 14:16:02,,2018-03-22 14:16:50,,,"Firefox",0
659,1000392,100002,2018-03-22 16:04:14,,,,,,1
660,1001549,100002,2018-03-22 15:45:50,,,,,,0
661,1000973,100002,2018-03-22 16:08:32,,,,2018-03-22 16:19:54,,0
662,1000585,100002,,,,,,,0
663,1000067,100002,2018-03-22 16:05:31,,,,,,1
664,1000807,100002,2018-03-22 15:29:09,,,,,,1
665,1000330,100002,2018-03-22 16:26:23,,,,,,1
666,1000075,100002,2018-03-22 13:38:36,,,,2018-03-22 17:48:28,,1
667,1000299,100002,2018-03-22 16:28:17,,,,2018-03-22 17:11:50,,1
668,1000184,100002,2018-03-22 13:46:17,,,,,,1
669,1000757,100002,2018-03-22 14:14:04,,,,,,0
670,1000741,100002,2018-03-22 14:58:40,,,,,,0
671,1001955,100002,2018-03-22 13:32:14,,,,,,1
672,1000543,100002,2018-03-22 17:13:22,,,,,,1
673,1000550,100002,2018-03-22 15:33:55,,,,,,1
674,1001822,100002,2018-03-22 15:24:13,,2018-03-22 15:25:41,,,"Other",0
675,1001033,100002,2018-03-22 13:38:27,,,,,,1
676,1000883,100002,2018-03-22 16:58:33,,,,,,1
677,1001685,100002,2018-03-22 17:39:43,,,,,,0
678,1000609,100002,2018-03-22 15:47:21,,,,,,1
679,1001438,100002,2018-03-22 15:11:43,,,,,,0
680,1001736,100002,2018-03-22 14:00:48,,2018-03-22 14:02:24,,,"Firefox",0
681,1001577,100002,2018-03-22 13:42:23,,,,,,0
682,1001805,100002,2018-03-22 16:00:34,,,,,,1
683,1001841,100002,2018-03-22 15:15:40,,,,2018-03-22 20:32:00,,0
684,1000108,100002,2018-03-22 14:57:30,,2018-03-22 14:59:39,,,"Firefox",0
685,1001443,100002,2018-03-22 14:26:25,,,,,,0
686,1000906,100002,2018-03-22 14:06:00,,,,,,1
687,1001785,100002,2018-03-22 14:57:42,,2018-03-22 14:59:39,,,"Firefox",1
688,1000506,100002,2018-03-22 15:24:00,,,,2018-03-22 18:47:34,,1
689,1001838,100002,2018-03-22 18:11:50,,2018-03-22 18:13:50,,,"Firefox",1
690,1001618,100002,2018-03-22 16:30:17,,,,,,0
691,1000517,100002,2018-03-22 18:15:00,,,,,,1
692,1001978,100002,2018-03-22 13:43:36,,,,,,1
693,1000236,100002,2018-03-22 15:24:42,,,,2018-03-22 16:52:33,,0
694,1000947,100002,2018-03-22 14:10:55,,,,2018-03-22 18:28:33,,1
695,1000445,100002,2018-03-22 13:55:12,,,,,,1
696,1000922,100002,2018-03-22 14:02:00,,,,,,0
697,1001743,100002,2018-03-22 15:38:23,,,,,,0
698,1001495,100002,2018-03-22 16:06:38,,,,,,0
699,1000944,100002,,,,,,,0
700,1001655,100002,2018-03-22 15:43:00,,,,,,0
701,1001910,100002,2018-03-22 14:36:50,,2018-03-22 14:38:09,,,"IE",0
702,1001499,100002,2018-03-22 14:28:26,,,,,,1
703,1001309,100002,2018-03-22 14:36:16,,,,,,1
704,1000975,100002,2018-03-22 14:48:11,,,,,,1
705,1001349,100002,2018-03-22 15:57:24,,,,,,1
706,1000367,100002,2018-03-22 14:55:40,,,,,,1
707,1001756,100002,2018-03-22 15:57:25,,,,,,1
708,1001492,100002,2018-03-22 14:43:13,,,,2018-03-22 18:47:40,,1
709,1000175,100002,2018-03-22 12:01:40,,,,2018-03-22 16:30:21,,0
710,1000118,100002,2018-03-22 16:56:49,,,,,,1
711,1000783,100002,2018-03-22 13:11:22,,,,2018-03-22 14:00:19,,1
712,1001430,100002,2018-03-22 17:09:53,,,,,,1
713,1001681,100002,2018-03-22 15:58:42,,,,,,1
714,1001178,100002,2018-03-22 14:06:30,,,,,,1
715,1001894,100002,2018-03-22 14:40:33,,,,,,0
716,1001533,100002,2018-03-22 15:57:45,,,,2018-03-22 18:50:20,,1
717,1001992,100002,2018-03-22 15:09:45,,,,,,1
718,1000535,100002,2018-03-22 15:14:00,,,,,,1
719,1001277,100002,2018-03-22 16:19:31,,,,,,0
720,1001705,100002,2018-03-22 15:20:30,,,,,,1
721,1001435,100002,2018-03-22 14:57:20,,,,,,1
722,1001088,100002,2018-03-22 15:31:01,,,,2018-03-22 20:02:38,,1
723,1000263,100002,2018-03-22 14:45:14,,,,,,1
724,1001612,100002,2018-03-22 13:55:10,,,,,,0
725,1001711,100002,2018-03-22 15:59:05,,,,,,0
726,1001187,100002,2018-03-22 15:42:11,,,,,,0
727,1001102,100002,2018-03-22 15:04:47,,,,,,0
728,1000601,100002,2018-03-22 15:18:44,,,,,,0
729,1000888,100002,2018-03-22 16:50:16,,,,,,1
730,1000581,100002,2018-03-22 15:58:48,,2018-03-22 16:00:44,,,"IE",1
731,1001147,100002,2018-03-22 13:14:40,,,,,,0
732,1001903,100002,2018-03-22 15:21:40,,,,2018-03-22 20:09:53,,0
733,1001367,100002,2018-03-22 13:48:05,,,,,,1
734,1000132,100002,2018-03-22 14:56:46,,,,,,1
735,1001716,100002,2018-03-22 15:44:29,,,,,,0
736,1001363,100002,2018-03-22 15:43:58,,,,,,1
737,1000665,100002,2018-03-22 15:43:25,,,,,,1
738,1000974,100002,2018-03-22 14:00:00,,,,2018-03-22 18:21:37,,1
739,1001527,100002,2018-03-22 13:49:03,,,,,,1
740,1000463,100002,2018-03-22 15:55:02,,,,2018-03-22 19:19:50,,1
741,1001168,100002,2018-03-22 12:01:40,,,,,,1
742,1001974,100002,2018-03-22 13:50:32,,,,,,0
743,1001336,100002,2018-03-22 15:45:34,,,,,,0
744,1000134,100002,2018-03-22 15:22:53,,,,,,1
745,1000688,100002,2018-03-22 17:24:24,,,,,,1
746,1001052,100002,2018-03-22 14:32:41,,,,,,0
747,1000527,100002,2018-03-22 12:43:19,,,,,,0
748,1000062,100002,2018-03-22 15:01:52,,,,2018-03-22 18:14:37,,1
749,1000991,100002,2018-03-22 14:17:26,,,,,,0
750,1001878,100002,2018-03-22 12:58:55,,,,,,0
751,1000440,100002,2018-03-22 14:19:39,,,,,,1
752,1000450,100002,2018-03-22 13:29:00,,,,,,0
753,1001141,100002,2018-03-22 12:23:01,,,,,,1
754,1000667,100002,2018-03-22 14:39:00,,2018-03-22 14:40:47,,,"IE",1
755,1001203,100002,2018-03-22 13:45:41,,,,2018-03-22 16:16:56,,1
756,1000194,100002,2018-03-22 15:18:43,,,,,,1
757,1000295,100002,2018-03-22 13:56:40,,,,,,1
758,1001497,100002,2018-03-22 12:47:23,,,,,,1
759,1000672,100002,2018-03-22 13:24:42,,,,,,0
760,1000211,100002,2018-03-22 13:13:23,,,,,,1
761,1001289,100002,2018-03-22 13:30:45,,,,,,0
762,1001310,100002,2018-03-22 13:24:33,,,,,,1
763,1000003,100002,2018-03-22 13:57:04,,,,,,0
764,1001026,100002,2018-03-22 14:12:42,,,,2018-03-22 15:27:01,,0
765,1001594,100002,2018-03-22 15:05:34,,,,,,1
766,1000785,100002,2018-03-22 16:02:07,,,,,,1
767,1000481,100002,2018-03-22 13:52:19,,,,,,1
768,1000818,100002,2018-03-22 14:12:40,,,,,,1
769,1001772,100002,2018-03-22 12:30:02,,,,,,1
770,1000375,100002,2018-03-22 12:01:40,,,,,,1
771,1001641,100002,2018-03-22 14:56:42,,,,,,1
772,1000814,100002,2018-03-22 13:09:57,,,,,,0
773,1000326,100002,2018-03-22 17:21:32,,,,,,1
774,1000008,100002,2018-03-22 15:35:46,,,,,,1
775,1001782,100002,2018-03-22 14:41:19,,,,2018-03-22 16:49:12,,1
776,1000374,100002,2018-03-22 14:46:41,,,,,,1
777,1001032,100002,2018-03-22 16:26:08,,,,,,1
778,1000642,100002,,,,,,,1
779,1000217,100002,2018-03-22 16:21:36,,,,,,0
780,1001537,100002,2018-03-22 12:01:40,,,,,,1
781,1000363,100002,2018-03-22 16:10:30,,,,2018-03-22 18:13:18,,1
782,1001312,100002,2018-03-22 14:30:32,,,,2018-03-22 17:29:19,,0
783,1001394,100002,2018-03-22 14:52:37,,,,,,1
784,1001562,100002,2018-03-22 13:02:09,,,,,,0
785,1001429,100002,2018-03-22 15:27:34,,,,,,1
786,1000982,100002,2018-03-22 16:48:40,,,,,,0
787,1001560,100002,2018-03-22 14:54:58,,,,,,1
788,1000054,100002,2018-03-22 16:10:56,,2018-03-22 16:12:59,,,"Other",0
789,1000456,100002,2018-03-22 16:52:56,,,,,,1
790,1001395,100002,2018-03-22 14:18:11,,,,,,1
791,1001274,100002,2018-03-22 13:22:26,,,,,,0
792,1000322,100002,2018-03-22 15:52:10,,,,,,1
793,1000620,100002,2018-03-22 16:57:30,,,,,,1
794,1001145,100002,2018-03-22 16:36:18,,,,,,0
795,1000881,100002,2018-03-22 13:50:26,,,,,,1
796,1001816,100002,2018-03-22 15:22:36,,,,,,1
797,1000630,100002,2018-03-22 15:40:53,,,,,,0
798,1001689,100002,2018-03-22 15:33:28,,,,2018-03-22 17:49:08,,1
799,1000649,100002,2018-03-22 15:51:22,,,,,,0
800,1001403,100002,2018-03-22 15:04:21,,2018-03-22 15:06:19,,,"IE",0
801,1000695,100002,2018-03-22 16:09:22,,,,,,0
802,1000388,100002,2018-03-22 16:32:22,,,,,,0
803,1000394,100002,2018-03-22 14:18:17,,,,,,0
804,1001159,100002,2018-03-22 17:14:54,,,,,,0
805,1001925,100002,2018-03-22 15:32:34,,,,,,1
806,1001306,100002,2018-03-22 15:25:30,,,,,,1
807,1000265,100002,2018-03-22 13:20:30,,,,2018-03-22 15:11:58,,1
808,1001346,100002,2018-03-22 14:59:49,,,,,,0
809,1000815,100002,,,,,,"Firefox",1
810,1001862,100002,2018-03-22 14:05:46,,,,2018-03-22 14:54:27,,1
811,1000035,100002,2018-03-22 15:12:03,,,,2018-03-22 18:54:30,,1
812,1001248,100002,2018-03-22 16:13:51,,,,,,1
813,1000661,100002,2018-03-22 16:30:19,,,,,,1
814,1000761,100002,2018-03-22 12:09:37,,,,,,0
815,1000037,100002,2018-03-22 16:07:09,,,,,,0
816,1000849,100002,2018-03-22 13:25:43,,,,,,1
817,1000410,100002,2018-03-22 15:32:19,,,,,,0
818,1001847,100002,2018-03-22 15:17:03,,,,,,0
819,1000297,100002,2018-03-22 14:28:21,,,,,,1
820,1000587,100002,2018-03-22 16:12:34,,,,,,1
821,1001856,100002,2018-03-22 12:01:40,,,,,,0
822,1000262,100002,2018-03-22 14:36:06,,,,,,0
823,1001576,100002,2018-03-22 16:07:12,,,,,,1
824,1000146,100002,2018-03-22 15:31:16,,,,,,1
825,1001858,100002,2018-03-22 15:35:21,,,,,,1
826,1001040,100002,2018-03-22 15:40:03,,,,,,0
827,1001466,100002,2018-03-22 13:44:04,,,,,,1
828,1001997,100002,2018-03-22 12:01:40,,,,2018-03-22 16:40:03,,0
829,1000227,100002,2018-03-22 17:31:14,,,,,,1
830,1000477,100002,2018-03-22 16:27:42,,,,2018-03-22 20:23:50,,0
831,1000694,100002,2018-03-22 13:55:03,,,,,,1
832,1001828,100002,2018-03-22 14:48:48,,,,,,0
833,1001382,100002,2018-03-22 13:40:34,,,,,,0
834,1001678,100002,2018-03-22 12:01:40,,,,2018-03-22 15:51:30,,1
835,1001370,100002,2018-03-22 14:12:37,,2018-03-22 14:15:12,,,"Chrome",0
836,1000984,100002,2018-03-22 12:28:47,,,,,,0
837,1001591,100002,2018-03-22 16:00:46,,,,,,0
838,1000109,100002,2018-03-22 13:30:06,,2018-03-22 13:31:47,,,"IE",0
839,1000093,100002,2018-03-22 13:23:24,,,,2018-03-22 16:02:32,,0
840,1000112,100002,2018-03-22 13:24:05,,,,2018-03-22 15:11:34,,1
841,1001389,100002,2018-03-22 14:29:34,,,,,,1
842,1001330,100002,2018-03-22 14:44:19,,,,,,1
843,1000064,100002,2018-03-22 15:29:02,,,,,,0
844,1001744,100002,2018-03-22 14:47:38,,,,,,1
845,1001561,100002,2018-03-22 17:07:36,,,,,,1
846,1001212,100002,2018-03-22 14:49:10,,,,2018-03-22 15:42:14,,1
847,1000987,100002,2018-03-22 13:48:07,,,,,,0
848,1001797,100002,2018-03-22 13:53:08,,,,,,0
849,1000901,100002,2018-03-22 17:43:44,,,,,,1
850,1000399,100002,2018-03-22 13:25:15,,,,2018-03-22 15:01:54,,1
851,1000752,100002,2018-03-22 15:14:56,,,,,,1
852,1000479,100002,2018-03-22 15:49:49,,,,,,1
853,1000007,100002,2018-03-22 14:08:39,,,,2018-03-22 14:10:19,,1
854,1001780,100002,2018-03-22 14:31:42,,,,2018-03-22 19:44:30,,1
855,1001731,100002,2018-03-22 14:28:07,,,,,,0
856,1001645,100002,2018-03-22 13:19:46,,,,,,1
857,1001302,100002,2018-03-22 14:55:29,,,,,,0
858,1000174,100002,2018-03-22 14:22:59,,2018-03-22 14:24:48,,,"IE",1
859,1000151,100002,2018-03-22 14:50:28,,,,,,0
860,1001546,100002,2018-03-22 14:35:20,,,,,,0
